                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                  1.324,                0.98751,                  1.241,                0.62054,                0.60084,                0.61635,                0.29161,                 1.8761,                 1.3324,                 1.6174,               0.000161,               0.000161,               0.000161
                     90,                 1.3132,                0.96476,                 1.2307,                0.62951,                0.59261,                0.61125,                0.29028,                 1.8833,                  1.341,                 1.6273,             0.00014862,             0.00014862,             0.00014862
                     91,                 1.2655,                 0.8573,                 1.2206,                0.67934,                0.56595,                0.61036,                0.28661,                  1.888,                 1.3392,                 1.6247,             0.00013625,             0.00013625,             0.00013625
                     92,                 1.2434,                0.83051,                 1.2057,                0.64798,                0.59537,                0.61564,                0.28767,                 1.8944,                 1.3394,                  1.625,             0.00012387,             0.00012387,             0.00012387
                     93,                 1.2266,                0.80939,                 1.1976,                0.64981,                0.60295,                0.61141,                0.28821,                 1.8889,                 1.3396,                 1.6259,              0.0001115,              0.0001115,              0.0001115
                     94,                  1.217,                0.80826,                 1.1975,                0.62987,                0.59949,                 0.6106,                 0.2902,                 1.8941,                 1.3356,                 1.6308,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 1.2132,                  0.799,                 1.1918,                0.61746,                0.60783,                0.61417,                0.28583,                 1.9053,                 1.3496,                 1.6333,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 1.2059,                0.78935,                 1.1854,                0.63555,                0.60466,                0.61507,                0.28974,                 1.9025,                 1.3442,                 1.6317,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 1.1937,                0.78232,                 1.1784,                0.64382,                0.59104,                0.61319,                0.29182,                 1.8951,                 1.3425,                 1.6309,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 1.1906,                0.78519,                 1.1824,                0.64188,                0.60429,                0.61592,                0.29258,                 1.8977,                 1.3452,                 1.6354,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                 1.1882,                0.78154,                 1.1868,                0.66828,                0.58541,                0.61931,                0.29058,                 1.8964,                 1.3385,                 1.6395,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 1.1764,                0.76995,                  1.174,                0.66702,                0.59274,                0.61934,                0.29176,                 1.8958,                 1.3384,                 1.6384,             2.4875e-05,             2.4875e-05,             2.4875e-05
